 0.3359992E+00  0.2871369E+03  0.2105682E-03  0.1471211E+04
 0.3369992E+00  0.2871320E+03  0.2124498E-03  0.1471196E+04
 0.3379992E+00  0.2871272E+03  0.2143426E-03  0.1471182E+04
 0.3389992E+00  0.2871223E+03  0.2162466E-03  0.1471167E+04
 0.3399992E+00  0.2871174E+03  0.2181618E-03  0.1471153E+04
 0.3409992E+00  0.2871125E+03  0.2200882E-03  0.1471138E+04
 0.3419991E+00  0.2871076E+03  0.2220260E-03  0.1471123E+04
 0.3429991E+00  0.2871027E+03  0.2239751E-03  0.1471108E+04
 0.3439991E+00  0.2870977E+03  0.2259355E-03  0.1471093E+04
 0.3449991E+00  0.2870928E+03  0.2279074E-03  0.1471079E+04
 0.3459991E+00  0.2870878E+03  0.2298906E-03  0.1471064E+04
 0.3469991E+00  0.2870828E+03  0.2318854E-03  0.1471049E+04
 0.3479991E+00  0.2870778E+03  0.2338916E-03  0.1471034E+04
 0.3489991E+00  0.2870728E+03  0.2359093E-03  0.1471019E+04
 0.3499990E+00  0.2870677E+03  0.2379386E-03  0.1471003E+04
 0.3509990E+00  0.2870627E+03  0.2399795E-03  0.1470988E+04
 0.3519990E+00  0.2870577E+03  0.2420320E-03  0.1470973E+04
 0.3529990E+00  0.2870526E+03  0.2440962E-03  0.1470958E+04
 0.3539990E+00  0.2870475E+03  0.2461721E-03  0.1470943E+04
 0.3549990E+00  0.2870424E+03  0.2482597E-03  0.1470927E+04
 0.3559990E+00  0.2870373E+03  0.2503590E-03  0.1470912E+04
 0.3569990E+00  0.2870322E+03  0.2524701E-03  0.1470897E+04
 0.3579989E+00  0.2870270E+03  0.2545931E-03  0.1470881E+04
 0.3589989E+00  0.2870219E+03  0.2567279E-03  0.1470866E+04
 0.3599989E+00  0.2870167E+03  0.2588746E-03  0.1470850E+04
 0.3609989E+00  0.2870115E+03  0.2610332E-03  0.1470835E+04
 0.3619989E+00  0.2870063E+03  0.2632038E-03  0.1470819E+04
 0.3629989E+00  0.2870011E+03  0.2653864E-03  0.1470803E+04
 0.3639989E+00  0.2869958E+03  0.2675809E-03  0.1470788E+04
 0.3649988E+00  0.2869906E+03  0.2697876E-03  0.1470772E+04
 0.3659988E+00  0.2869853E+03  0.2720063E-03  0.1470756E+04
 0.3669988E+00  0.2869800E+03  0.2742371E-03  0.1470740E+04
 0.3679988E+00  0.2869747E+03  0.2764801E-03  0.1470724E+04
 0.3689988E+00  0.2869694E+03  0.2787352E-03  0.1470709E+04
 0.3699988E+00  0.2869641E+03  0.2810026E-03  0.1470693E+04
 0.3709988E+00  0.2869588E+03  0.2832822E-03  0.1470677E+04
 0.3719988E+00  0.2869534E+03  0.2855741E-03  0.1470661E+04
 0.3729987E+00  0.2869481E+03  0.2878783E-03  0.1470644E+04
 0.3739987E+00  0.2869427E+03  0.2901949E-03  0.1470628E+04
 0.3749987E+00  0.2869373E+03  0.2925238E-03  0.1470612E+04
 0.3759987E+00  0.2869319E+03  0.2948652E-03  0.1470596E+04
 0.3769987E+00  0.2869265E+03  0.2972190E-03  0.1470580E+04
